date,branch,revenue,transactions,complaints,atm_uptime_percent,staff_count,fraud_flags,revenue_change_pct,alert_summary
2033-03-21,Branch_3,94531.15,2059,18,93.88,50,0,84.78,No significant issues
2033-03-28,Branch_3,97899.31,1058,29,90.1,38,0,3.56,ATM downtime increased
2033-04-04,Branch_3,67906.58,1326,41,96.2,23,1,-30.64,Significant revenue drop; Spike in customer complaints; Potential fraud detected
2033-04-11,Branch_3,62665.16,3781,10,89.03,15,0,-7.72,ATM downtime increased
2033-04-18,Branch_3,58419.19,1837,44,98.84,13,0,-6.78,Spike in customer complaints
2033-04-25,Branch_3,113978.7,3577,19,99.93,50,0,95.1,No significant issues
2033-05-02,Branch_3,125546.78,1223,0,94.25,14,0,10.15,No significant issues
2033-05-09,Branch_3,71143.33,1227,31,93.73,10,0,-43.33,Significant revenue drop; Spike in customer complaints
2033-05-16,Branch_3,141635.29,2486,16,94.65,39,0,99.08,No significant issues
2033-05-23,Branch_3,118847.88,3945,31,96.7,17,0,-16.09,Spike in customer complaints
2033-05-30,Branch_3,122672.31,2628,32,92.81,46,0,3.22,Spike in customer complaints
2033-06-06,Branch_3,67768.81,2393,6,90.51,38,0,-44.76,Significant revenue drop; ATM downtime increased
2033-06-13,Branch_3,95295.38,4897,4,98.47,25,0,40.62,No significant issues
2033-06-20,Branch_3,118711.31,2772,49,89.49,18,0,24.57,Spike in customer complaints; ATM downtime increased
2033-06-27,Branch_3,85389.51,4503,29,98.94,10,0,-28.07,Significant revenue drop
2033-07-04,Branch_3,68904.9,1819,11,97.43,13,0,-19.31,No significant issues
2033-07-11,Branch_3,111107.29,3234,44,98.38,29,0,61.25,Spike in customer complaints
2033-07-18,Branch_3,87265.84,4936,24,95.7,34,1,-21.46,Significant revenue drop; Potential fraud detected
2033-07-25,Branch_3,144769.93,2918,8,98.64,49,0,65.9,No significant issues
2033-08-01,Branch_3,112898.65,3077,32,93.02,50,0,-22.02,Significant revenue drop; Spike in customer complaints
2033-08-08,Branch_3,67286.62,1723,40,97.18,45,0,-40.4,Significant revenue drop; Spike in customer complaints
2033-08-15,Branch_3,82229.35,3378,48,94.77,48,0,22.21,Spike in customer complaints
2033-08-22,Branch_3,63423.17,4230,13,94.5,31,0,-22.87,Significant revenue drop
2033-08-29,Branch_3,144927.39,3502,29,94.36,17,0,128.51,No significant issues
2033-09-05,Branch_3,136056.1,2170,39,95.36,37,0,-6.12,Spike in customer complaints
2033-09-12,Branch_3,133469.59,1115,10,91.74,28,0,-1.9,ATM downtime increased
2033-09-19,Branch_3,95821.24,1498,13,97.98,36,0,-28.21,Significant revenue drop
2033-09-26,Branch_3,131463.68,1959,7,91.69,17,0,37.2,ATM downtime increased
2033-10-03,Branch_3,144493.94,1018,47,96.5,40,0,9.91,Spike in customer complaints
2033-10-10,Branch_3,95204.1,1091,41,94.37,32,0,-34.11,Significant revenue drop; Spike in customer complaints
2033-10-17,Branch_3,136495.65,2102,22,99.05,43,0,43.37,No significant issues
2033-10-24,Branch_3,86924.17,1943,16,94.97,50,0,-36.32,Significant revenue drop
2033-10-31,Branch_3,58766.68,4424,22,97.41,12,0,-32.39,Significant revenue drop
2033-11-07,Branch_3,116166.35,3650,39,95.29,28,0,97.67,Spike in customer complaints
2033-11-14,Branch_3,142118.27,4997,17,89.29,31,0,22.34,ATM downtime increased
2033-11-21,Branch_3,91617.18,3262,26,91.1,21,0,-35.53,Significant revenue drop; ATM downtime increased
2033-11-28,Branch_3,54607.75,4812,30,95.78,44,0,-40.4,Significant revenue drop
2033-12-05,Branch_3,91795.85,2877,6,98.59,35,0,68.1,No significant issues
2033-12-12,Branch_3,101795.15,4048,28,92.27,37,0,10.89,No significant issues
2024-01-01,Branch_4,109501.94,4431,24,95.53,42,0,1.99,No significant issues
2024-01-08,Branch_4,104727.74,1496,5,96.18,36,0,-4.36,No significant issues
2024-01-15,Branch_4,149343.81,3920,22,89.16,42,0,42.6,ATM downtime increased
2024-01-22,Branch_4,69325.13,4360,6,93.26,43,0,-53.58,Significant revenue drop
2024-01-29,Branch_4,91316.96,2035,49,89.82,50,0,31.72,Spike in customer complaints; ATM downtime increased
2024-02-05,Branch_4,143987.71,4241,39,99.06,46,0,57.68,Spike in customer complaints
2024-02-12,Branch_4,61296.46,4691,2,90.92,15,0,-57.43,Significant revenue drop; ATM downtime increased
2024-02-19,Branch_4,80968.88,2084,7,98.54,37,0,32.09,No significant issues
2024-02-26,Branch_4,143870.06,1572,45,97.13,30,0,77.69,Spike in customer complaints
2024-03-04,Branch_4,108942.48,1123,7,99.23,47,0,-24.28,Significant revenue drop
2024-03-11,Branch_4,148119.75,3874,7,98.34,12,0,35.96,No significant issues
2024-03-18,Branch_4,96771.84,2642,21,98.33,29,0,-34.67,Significant revenue drop
2024-03-25,Branch_4,121577.23,2764,29,97.66,16,0,25.63,No significant issues
2024-04-01,Branch_4,109406.09,2542,39,98.59,35,0,-10.01,Spike in customer complaints
2024-04-08,Branch_4,68147.84,4943,1,91.29,30,0,-37.71,Significant revenue drop; ATM downtime increased
2024-04-15,Branch_4,80762.62,2417,12,96.39,42,0,18.51,No significant issues
2024-04-22,Branch_4,70031.9,2899,7,93.8,39,0,-13.29,No significant issues
2024-04-29,Branch_4,142832.82,2727,21,90.5,48,0,103.95,ATM downtime increased
2024-05-06,Branch_4,51926.46,3934,11,90.11,28,0,-63.65,Significant revenue drop; ATM downtime increased
2024-05-13,Branch_4,81674.42,1435,26,99.95,11,0,57.29,No significant issues
2024-05-20,Branch_4,131277.53,1070,42,91.27,21,0,60.73,Spike in customer complaints; ATM downtime increased
2024-05-27,Branch_4,127015.46,2616,2,99.9,16,0,-3.25,No significant issues
2024-06-03,Branch_4,101950.68,3378,14,95.48,16,0,-19.73,No significant issues
2024-06-10,Branch_4,91556.96,3956,7,96.2,44,0,-10.19,No significant issues
2024-06-17,Branch_4,88566.9,4562,20,95.54,31,0,-3.27,No significant issues
2024-06-24,Branch_4,106626.66,4121,21,90.46,27,0,20.39,ATM downtime increased
2024-07-01,Branch_4,71524.6,2885,32,91.11,15,0,-32.92,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2024-07-08,Branch_4,83256.5,2193,7,97.99,29,0,16.4,No significant issues
2024-07-15,Branch_4,130543.81,4474,14,89.47,23,0,56.8,ATM downtime increased
2024-07-22,Branch_4,87620.15,1926,42,96.13,23,1,-32.88,Significant revenue drop; Spike in customer complaints; Potential fraud detected
2024-07-29,Branch_4,148582.49,4196,42,96.48,10,1,69.58,Spike in customer complaints; Potential fraud detected
2024-08-05,Branch_4,75357.45,3236,3,93.58,15,0,-49.28,Significant revenue drop
2024-08-12,Branch_4,114625.96,3345,43,98.81,50,0,52.11,Spike in customer complaints
2024-08-19,Branch_4,115450.75,3633,37,89.3,25,0,0.72,Spike in customer complaints; ATM downtime increased
2024-08-26,Branch_4,64940.48,2235,24,90.9,39,1,-43.75,Significant revenue drop; ATM downtime increased; Potential fraud detected
2024-09-02,Branch_4,71412.06,4252,5,93.33,22,0,9.97,No significant issues
2024-09-09,Branch_4,149237.29,1767,20,94.82,40,0,108.98,No significant issues
2024-09-16,Branch_4,90015.38,2771,23,89.92,48,0,-39.68,Significant revenue drop; ATM downtime increased
2024-09-23,Branch_4,141719.8,2514,9,89.52,32,0,57.44,ATM downtime increased
2024-09-30,Branch_4,105741.98,4808,35,98.32,26,0,-25.39,Significant revenue drop; Spike in customer complaints
2024-10-07,Branch_4,67891.84,4986,9,92.01,25,0,-35.79,Significant revenue drop
2024-10-14,Branch_4,53037.87,1308,36,94.61,47,0,-21.88,Significant revenue drop; Spike in customer complaints
2024-10-21,Branch_4,53931.16,2109,41,94.95,43,0,1.68,Spike in customer complaints
2024-10-28,Branch_4,137210.97,2921,43,99.44,42,0,154.42,Spike in customer complaints
2024-11-04,Branch_4,142571.96,1395,12,89.85,42,0,3.91,ATM downtime increased
2024-11-11,Branch_4,85834.3,3665,47,97.31,49,0,-39.8,Significant revenue drop; Spike in customer complaints
2024-11-18,Branch_4,75214.09,3986,19,92.39,29,1,-12.37,Potential fraud detected
2024-11-25,Branch_4,101581.7,4246,40,96.26,46,0,35.06,Spike in customer complaints
2024-12-02,Branch_4,87779.09,3012,30,90.2,14,0,-13.59,ATM downtime increased
2024-12-09,Branch_4,145014.35,2688,24,91.32,23,0,65.2,ATM downtime increased
2024-12-16,Branch_4,73739.16,4074,18,90.57,24,0,-49.15,Significant revenue drop; ATM downtime increased
2024-12-23,Branch_4,98940.08,2149,49,94.86,11,0,34.18,Spike in customer complaints
2024-12-30,Branch_4,85044.7,3953,10,97.3,35,0,-14.04,No significant issues
2025-01-06,Branch_4,81546.32,1508,45,92.33,14,0,-4.11,Spike in customer complaints
2025-01-13,Branch_4,62961.21,2739,28,95.1,20,1,-22.79,Significant revenue drop; Potential fraud detected
2025-01-20,Branch_4,148648.59,2183,31,90.58,27,0,136.1,Spike in customer complaints; ATM downtime increased
2025-01-27,Branch_4,142760.05,1982,12,96.02,10,0,-3.96,No significant issues
2025-02-03,Branch_4,130234.07,3078,1,97.47,22,0,-8.77,No significant issues
2025-02-10,Branch_4,72070.96,1501,48,89.28,34,0,-44.66,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2025-02-17,Branch_4,131329.01,3274,44,94.95,26,0,82.22,Spike in customer complaints
2025-02-24,Branch_4,123703.42,4070,21,98.09,31,0,-5.81,No significant issues
2025-03-03,Branch_4,129655.08,4835,49,93.21,26,0,4.81,Spike in customer complaints
2025-03-10,Branch_4,148160.76,4946,45,99.43,28,0,14.27,Spike in customer complaints
2025-03-17,Branch_4,132377.61,4355,7,92.42,32,0,-10.65,No significant issues
2025-03-24,Branch_4,56677.77,3639,15,93.07,12,0,-57.18,Significant revenue drop
2025-03-31,Branch_4,62606.78,3253,12,97.84,36,0,10.46,No significant issues
2025-04-07,Branch_4,111913.21,3959,27,97.73,45,0,78.76,No significant issues
2025-04-14,Branch_4,145591.53,4117,42,97.45,34,0,30.09,Spike in customer complaints
2025-04-21,Branch_4,83476.86,1023,45,94.52,14,0,-42.66,Significant revenue drop; Spike in customer complaints
2025-04-28,Branch_4,88434.13,4129,39,98.85,44,1,5.94,Spike in customer complaints; Potential fraud detected
2025-05-05,Branch_4,148227.46,2166,36,97.45,22,0,67.61,Spike in customer complaints
2025-05-12,Branch_4,146605.54,2326,49,96.48,33,0,-1.09,Spike in customer complaints
2025-05-19,Branch_4,103527.18,1917,41,95.47,33,0,-29.38,Significant revenue drop; Spike in customer complaints
2025-05-26,Branch_4,113379.59,3347,14,96.41,18,0,9.52,No significant issues
2025-06-02,Branch_4,97088.33,3428,50,90.17,20,0,-14.37,Spike in customer complaints; ATM downtime increased
2025-06-09,Branch_4,138228.89,1846,37,92.64,11,0,42.37,Spike in customer complaints
2025-06-16,Branch_4,75336.52,1223,22,97.22,15,0,-45.5,Significant revenue drop
2025-06-23,Branch_4,73869.95,3853,2,92.65,37,0,-1.95,No significant issues
2025-06-30,Branch_4,87695.76,2840,20,96.51,42,0,18.72,No significant issues
2025-07-07,Branch_4,90698.18,1730,2,92.78,42,0,3.42,No significant issues
2025-07-14,Branch_4,141206.27,3534,19,96.72,23,0,55.69,No significant issues
2025-07-21,Branch_4,122989.14,4878,30,90.43,45,0,-12.9,ATM downtime increased
2025-07-28,Branch_4,77460.8,2313,45,96.54,12,1,-37.02,Significant revenue drop; Spike in customer complaints; Potential fraud detected
2025-08-04,Branch_4,65241.69,1512,49,90.3,47,0,-15.77,Spike in customer complaints; ATM downtime increased
2025-08-11,Branch_4,107250.16,4310,17,92.03,28,0,64.39,No significant issues
2025-08-18,Branch_4,115896.16,3336,20,93.94,34,0,8.06,No significant issues
2025-08-25,Branch_4,70047.25,2922,32,98.71,27,1,-39.56,Significant revenue drop; Spike in customer complaints; Potential fraud detected
2025-09-01,Branch_4,130735.36,3954,16,98.12,30,0,86.64,No significant issues
2025-09-08,Branch_4,84570.06,3721,35,90.9,26,0,-35.31,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2025-09-15,Branch_4,54760.72,3210,35,95.42,42,0,-35.25,Significant revenue drop; Spike in customer complaints
2025-09-22,Branch_4,104875.75,1618,3,98.21,43,0,91.52,No significant issues
2025-09-29,Branch_4,105584.4,1033,48,89.43,43,0,0.68,Spike in customer complaints; ATM downtime increased
2025-10-06,Branch_4,124653.54,3146,8,90.5,33,0,18.06,ATM downtime increased
2025-10-13,Branch_4,121693.9,1093,2,90.85,26,0,-2.37,ATM downtime increased
2025-10-20,Branch_4,97559.27,1615,40,92.85,11,0,-19.83,Spike in customer complaints
2025-10-27,Branch_4,122778.22,3850,49,91.81,29,0,25.85,Spike in customer complaints; ATM downtime increased
2025-11-03,Branch_4,60042.94,1509,13,94.83,11,0,-51.1,Significant revenue drop
2025-11-10,Branch_4,118887.34,3682,10,96.89,42,0,98.0,No significant issues
2025-11-17,Branch_4,76108.41,3038,10,90.15,49,0,-35.98,Significant revenue drop; ATM downtime increased
2025-11-24,Branch_4,111421.23,2170,33,92.91,42,0,46.4,Spike in customer complaints
2025-12-01,Branch_4,128653.52,1411,21,92.43,14,0,15.47,No significant issues
2025-12-08,Branch_4,104415.08,4586,27,96.92,33,0,-18.84,No significant issues
2025-12-15,Branch_4,140385.11,2237,0,99.45,46,0,34.45,No significant issues
2025-12-22,Branch_4,100124.24,1132,46,94.82,48,0,-28.68,Significant revenue drop; Spike in customer complaints
2025-12-29,Branch_4,145627.91,2980,35,91.09,10,0,45.45,Spike in customer complaints; ATM downtime increased
2026-01-05,Branch_4,141193.2,1204,8,92.11,35,0,-3.05,No significant issues
2026-01-12,Branch_4,118941.2,2302,44,97.32,46,0,-15.76,Spike in customer complaints
2026-01-19,Branch_4,118069.48,1294,5,98.48,20,0,-0.73,No significant issues
2026-01-26,Branch_4,73377.11,3062,46,98.5,43,0,-37.85,Significant revenue drop; Spike in customer complaints
2026-02-02,Branch_4,120922.72,1964,32,95.58,26,0,64.8,Spike in customer complaints
2026-02-09,Branch_4,141505.88,2084,15,91.07,13,0,17.02,ATM downtime increased
2026-02-16,Branch_4,118635.17,2252,22,97.68,22,0,-16.16,No significant issues
2026-02-23,Branch_4,127984.89,1119,7,97.31,14,0,7.88,No significant issues
2026-03-02,Branch_4,87987.3,2453,44,92.62,29,0,-31.25,Significant revenue drop; Spike in customer complaints
2026-03-09,Branch_4,120889.05,3270,47,97.75,38,0,37.39,Spike in customer complaints
2026-03-16,Branch_4,135359.12,4680,33,97.16,31,0,11.97,Spike in customer complaints
2026-03-23,Branch_4,53539.41,2689,22,89.47,47,0,-60.45,Significant revenue drop; ATM downtime increased
2026-03-30,Branch_4,126193.77,4045,31,92.0,27,0,135.7,Spike in customer complaints
2026-04-06,Branch_4,70194.17,4596,23,90.6,17,0,-44.38,Significant revenue drop; ATM downtime increased
2026-04-13,Branch_4,61550.96,2028,47,89.38,39,0,-12.31,Spike in customer complaints; ATM downtime increased
2026-04-20,Branch_4,82967.75,4087,33,96.54,33,0,34.8,Spike in customer complaints
2026-04-27,Branch_4,74961.52,2130,16,94.85,25,0,-9.65,No significant issues
2026-05-04,Branch_4,107236.78,2413,23,96.84,25,0,43.06,No significant issues
2026-05-11,Branch_4,70923.64,1411,46,97.88,25,0,-33.86,Significant revenue drop; Spike in customer complaints
2026-05-18,Branch_4,148253.08,3329,23,97.76,11,0,109.03,No significant issues
2026-05-25,Branch_4,92985.62,1559,36,97.55,42,0,-37.28,Significant revenue drop; Spike in customer complaints
2026-06-01,Branch_4,117950.73,4196,16,93.29,15,0,26.85,No significant issues
2026-06-08,Branch_4,126838.13,4260,47,90.11,34,0,7.53,Spike in customer complaints; ATM downtime increased
2026-06-15,Branch_4,136037.23,3287,40,93.43,37,0,7.25,Spike in customer complaints
2026-06-22,Branch_4,79512.09,1290,2,96.33,22,0,-41.55,Significant revenue drop
2026-06-29,Branch_4,83380.91,2616,22,94.62,13,0,4.87,No significant issues
2026-07-06,Branch_4,109756.99,1857,13,93.54,43,0,31.63,No significant issues
2026-07-13,Branch_4,140875.41,3079,26,90.5,11,1,28.35,ATM downtime increased; Potential fraud detected
2026-07-20,Branch_4,144050.9,1669,8,95.44,15,0,2.25,No significant issues
2026-07-27,Branch_4,51608.68,2117,22,92.24,33,0,-64.17,Significant revenue drop
2026-08-03,Branch_4,105887.61,3441,31,95.6,37,1,105.17,Spike in customer complaints; Potential fraud detected
2026-08-10,Branch_4,93310.64,3921,31,98.57,21,0,-11.88,Spike in customer complaints
2026-08-17,Branch_4,140901.69,3477,33,95.46,20,0,51.0,Spike in customer complaints
2026-08-24,Branch_4,75224.75,2511,33,98.01,18,0,-46.61,Significant revenue drop; Spike in customer complaints
2026-08-31,Branch_4,132928.14,2504,15,96.68,23,0,76.71,No significant issues
2026-09-07,Branch_4,59944.63,1542,13,95.63,17,0,-54.9,Significant revenue drop
2026-09-14,Branch_4,144884.79,2844,18,97.38,33,1,141.7,Potential fraud detected
2026-09-21,Branch_4,67823.9,4064,7,90.14,50,0,-53.19,Significant revenue drop; ATM downtime increased
2026-09-28,Branch_4,115051.49,2473,39,93.88,30,0,69.63,Spike in customer complaints
2026-10-05,Branch_4,131763.1,4565,50,91.65,20,0,14.53,Spike in customer complaints; ATM downtime increased
2026-10-12,Branch_4,76022.26,3492,50,97.23,43,0,-42.3,Significant revenue drop; Spike in customer complaints
2026-10-19,Branch_4,76377.24,3829,32,90.57,10,0,0.47,Spike in customer complaints; ATM downtime increased
2026-10-26,Branch_4,62816.33,3101,33,99.75,18,0,-17.76,Spike in customer complaints
2026-11-02,Branch_4,50807.0,2249,2,94.46,10,0,-19.12,No significant issues
2026-11-09,Branch_4,56746.7,1288,1,92.62,35,0,11.69,No significant issues
2026-11-16,Branch_4,115721.41,2633,19,92.8,25,1,103.93,Potential fraud detected
2026-11-23,Branch_4,66859.85,1986,0,93.2,46,0,-42.22,Significant revenue drop
2026-11-30,Branch_4,144075.6,1635,34,93.08,47,0,115.49,Spike in customer complaints
2026-12-07,Branch_4,78972.64,4752,48,94.85,30,0,-45.19,Significant revenue drop; Spike in customer complaints
2026-12-14,Branch_4,110935.61,4121,29,94.1,15,0,40.47,No significant issues
2026-12-21,Branch_4,128201.0,3770,42,98.83,40,0,15.56,Spike in customer complaints
2026-12-28,Branch_4,122333.44,4880,24,89.66,48,0,-4.58,ATM downtime increased
2027-01-04,Branch_4,97281.78,1589,8,96.39,43,1,-20.48,Significant revenue drop; Potential fraud detected
2027-01-11,Branch_4,81897.73,3427,30,97.99,41,0,-15.81,No significant issues
2027-01-18,Branch_4,97912.86,4880,3,93.83,42,0,19.56,No significant issues
2027-01-25,Branch_4,83380.29,1270,38,99.53,18,0,-14.84,Spike in customer complaints
2027-02-01,Branch_4,61657.01,3284,2,90.76,37,0,-26.05,Significant revenue drop; ATM downtime increased
2027-02-08,Branch_4,102344.58,1385,26,98.81,45,0,65.99,No significant issues
2027-02-15,Branch_4,80669.31,1178,46,92.16,43,0,-21.18,Significant revenue drop; Spike in customer complaints
2027-02-22,Branch_4,115060.71,4986,34,97.16,27,0,42.63,Spike in customer complaints
2027-03-01,Branch_4,94612.15,4631,21,92.83,15,1,-17.77,Potential fraud detected
2027-03-08,Branch_4,60421.37,4187,7,95.05,20,1,-36.14,Significant revenue drop; Potential fraud detected
2027-03-15,Branch_4,144427.27,2787,34,91.68,38,0,139.03,Spike in customer complaints; ATM downtime increased
2027-03-22,Branch_4,76196.76,2664,4,91.4,39,0,-47.24,Significant revenue drop; ATM downtime increased
2027-03-29,Branch_4,70159.64,4718,32,95.94,11,0,-7.92,Spike in customer complaints
2027-04-05,Branch_4,142945.28,2745,29,97.87,35,1,103.74,Potential fraud detected
2027-04-12,Branch_4,106841.47,3170,13,96.23,31,0,-25.26,Significant revenue drop
2027-04-19,Branch_4,111022.11,4734,42,91.57,44,0,3.91,Spike in customer complaints; ATM downtime increased
2027-04-26,Branch_4,86366.06,4189,21,92.88,31,0,-22.21,Significant revenue drop
2027-05-03,Branch_4,93041.78,2253,36,89.28,17,0,7.73,Spike in customer complaints; ATM downtime increased
